JeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,ReplacementCost
111,CO-1420-2322,Dutch Creek ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Modernize admin,,0.866666667,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Modernize classrooms,,0.641780342,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Modernize gym / assembly space,,0.473837209,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Modernize kitchen,,,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Modernize cafeteria,,0.307170543,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Modernize multipurpose room,,Does not apply,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Heavily modernize restrooms,,0.666666667,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Lightly modernize corridors,,0.6,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Lightly modernize entry lobby,,0.75,
111,CO-1420-2322,Dutch Creek ES,05_Modernization,Lightly modernize library/media center,,,
111,CO-1420-2322,Dutch Creek ES,04_campus upgrade,Security package,,0.678333333,
112,CO-1420-2496,Edgewater ES,00_general,ADA compliance,,,
112,CO-1420-2496,Edgewater ES,01_new construction,Demolition,,,
112,CO-1420-2496,Edgewater ES,01_new construction,New construction ES,,,
112,CO-1420-2496,Edgewater ES,01_new construction,New construction HS,,,
112,CO-1420-2496,Edgewater ES,01_new construction,New construction K-8,,,
112,CO-1420-2496,Edgewater ES,01_new construction,New construction MS,,,
112,CO-1420-2496,Edgewater ES,01_new construction,New auditorium,,,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Add shade structure(s),,0,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Campus landscaping upgrade,,,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Parking lot expansion,,,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.686567164,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Furniture upgrades,,0.225,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.65,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,New outdoor classroom,,0,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Playground replacement (ages 2-5),,0,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Playground replacement (ages 5-12),,0,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Resurface asphalt,,,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Resurface concrete,,,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
112,CO-1420-2496,Edgewater ES,05_Modernization,Modernize admin,,0.538888889,
112,CO-1420-2496,Edgewater ES,05_Modernization,Modernize classrooms,,0.689889103,
112,CO-1420-2496,Edgewater ES,05_Modernization,Modernize gym / assembly space,,0.307170543,
112,CO-1420-2496,Edgewater ES,05_Modernization,Modernize kitchen,,,
112,CO-1420-2496,Edgewater ES,05_Modernization,Modernize cafeteria,,0.125,
112,CO-1420-2496,Edgewater ES,05_Modernization,Modernize multipurpose room,,Does not apply,
112,CO-1420-2496,Edgewater ES,05_Modernization,Heavily modernize restrooms,,0.666666667,
112,CO-1420-2496,Edgewater ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
112,CO-1420-2496,Edgewater ES,05_Modernization,Lightly modernize corridors,,0.6,
112,CO-1420-2496,Edgewater ES,05_Modernization,Lightly modernize entry lobby,,0.516666667,
112,CO-1420-2496,Edgewater ES,05_Modernization,Lightly modernize library/media center,,,
112,CO-1420-2496,Edgewater ES,04_campus upgrade,Security package,,0.7625,
113,CO-1420-2550,Eiber ES,00_general,ADA compliance,,,
113,CO-1420-2550,Eiber ES,01_new construction,Demolition,,,
113,CO-1420-2550,Eiber ES,01_new construction,New construction ES,,,
113,CO-1420-2550,Eiber ES,01_new construction,New construction HS,,,
113,CO-1420-2550,Eiber ES,01_new construction,New construction K-8,,,
113,CO-1420-2550,Eiber ES,01_new construction,New construction MS,,,
113,CO-1420-2550,Eiber ES,01_new construction,New auditorium,,,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Add shade structure(s),,1,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Campus landscaping upgrade,,,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Parking lot expansion,,,
113,CO-1420-2550,Eiber ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Furniture upgrades,,1,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.708333333,
113,CO-1420-2550,Eiber ES,04_campus upgrade,New outdoor classroom,,1,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Playground replacement (ages 2-5),,0.75,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Playground replacement (ages 5-12),,0.75,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Resurface asphalt,,,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Resurface concrete,,,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
113,CO-1420-2550,Eiber ES,05_Modernization,Modernize admin,,0.783333333,
113,CO-1420-2550,Eiber ES,05_Modernization,Modernize classrooms,,0.795036111,
113,CO-1420-2550,Eiber ES,05_Modernization,Modernize gym / assembly space,,0.542829457,
113,CO-1420-2550,Eiber ES,05_Modernization,Modernize kitchen,,,
113,CO-1420-2550,Eiber ES,05_Modernization,Modernize cafeteria,,0.459496124,
113,CO-1420-2550,Eiber ES,05_Modernization,Modernize multipurpose room,,Does not apply,
113,CO-1420-2550,Eiber ES,05_Modernization,Heavily modernize restrooms,,0,
113,CO-1420-2550,Eiber ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
113,CO-1420-2550,Eiber ES,05_Modernization,Lightly modernize corridors,,1,
113,CO-1420-2550,Eiber ES,05_Modernization,Lightly modernize entry lobby,,0.875,
113,CO-1420-2550,Eiber ES,05_Modernization,Lightly modernize library/media center,,,
113,CO-1420-2550,Eiber ES,04_campus upgrade,Security package,,0.6175,
114,CO-1420-2616,Elk Creek ES,00_general,ADA compliance,,,
114,CO-1420-2616,Elk Creek ES,01_new construction,Demolition,,,
114,CO-1420-2616,Elk Creek ES,01_new construction,New construction ES,,,
114,CO-1420-2616,Elk Creek ES,01_new construction,New construction HS,,,
114,CO-1420-2616,Elk Creek ES,01_new construction,New construction K-8,,,
114,CO-1420-2616,Elk Creek ES,01_new construction,New construction MS,,,
114,CO-1420-2616,Elk Creek ES,01_new construction,New auditorium,,,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Add shade structure(s),,1,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Campus landscaping upgrade,,,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Parking lot expansion,,,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Furniture upgrades,,1,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.916666667,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,New outdoor classroom,,1,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Playground replacement (ages 2-5),,0.5,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Playground replacement (ages 5-12),,0.5,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Resurface asphalt,,,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Resurface concrete,,,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Modernize admin,,0.822222222,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Modernize classrooms,,0.840390323,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Modernize gym / assembly space,,0.3125,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Modernize kitchen,,,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Modernize cafeteria,,0.3375,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Modernize multipurpose room,,Does not apply,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Heavily modernize restrooms,,1,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Lightly modernize corridors,,0.8,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Lightly modernize entry lobby,,1,
114,CO-1420-2616,Elk Creek ES,05_Modernization,Lightly modernize library/media center,,,
114,CO-1420-2616,Elk Creek ES,04_campus upgrade,Security package,,0.7075,
115,CO-1420-2866,Fairmount ES,00_general,ADA compliance,,,
115,CO-1420-2866,Fairmount ES,01_new construction,Demolition,,,
115,CO-1420-2866,Fairmount ES,01_new construction,New construction ES,,,
115,CO-1420-2866,Fairmount ES,01_new construction,New construction HS,,,
115,CO-1420-2866,Fairmount ES,01_new construction,New construction K-8,,,
115,CO-1420-2866,Fairmount ES,01_new construction,New construction MS,,,
115,CO-1420-2866,Fairmount ES,01_new construction,New auditorium,,,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Add shade structure(s),,0,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Campus landscaping upgrade,,,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Parking lot expansion,,,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Furniture upgrades,,0.419354839,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.775,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,New outdoor classroom,,0,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Playground replacement (ages 5-12),,0.25,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Resurface asphalt,,,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Resurface concrete,,,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
115,CO-1420-2866,Fairmount ES,05_Modernization,Modernize admin,,0.85,
115,CO-1420-2866,Fairmount ES,05_Modernization,Modernize classrooms,,0.530058873,
115,CO-1420-2866,Fairmount ES,05_Modernization,Modernize gym / assembly space,,0.567587209,
115,CO-1420-2866,Fairmount ES,05_Modernization,Modernize kitchen,,,
115,CO-1420-2866,Fairmount ES,05_Modernization,Modernize cafeteria,,0.25,
115,CO-1420-2866,Fairmount ES,05_Modernization,Modernize multipurpose room,,Does not apply,
115,CO-1420-2866,Fairmount ES,05_Modernization,Heavily modernize restrooms,,0.333333333,
115,CO-1420-2866,Fairmount ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
115,CO-1420-2866,Fairmount ES,05_Modernization,Lightly modernize corridors,,0.8,
115,CO-1420-2866,Fairmount ES,05_Modernization,Lightly modernize entry lobby,,1,
115,CO-1420-2866,Fairmount ES,05_Modernization,Lightly modernize library/media center,,,
115,CO-1420-2866,Fairmount ES,04_campus upgrade,Security package,,0.79,
116,CO-1420-3025,Foothills ES,00_general,ADA compliance,,,
116,CO-1420-3025,Foothills ES,01_new construction,Demolition,,,
116,CO-1420-3025,Foothills ES,01_new construction,New construction ES,,,
116,CO-1420-3025,Foothills ES,01_new construction,New construction HS,,,
116,CO-1420-3025,Foothills ES,01_new construction,New construction K-8,,,
116,CO-1420-3025,Foothills ES,01_new construction,New construction MS,,,
116,CO-1420-3025,Foothills ES,01_new construction,New auditorium,,,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Add shade structure(s),,1,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Campus landscaping upgrade,,,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Parking lot expansion,,,
116,CO-1420-3025,Foothills ES,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Furniture upgrades,,0.675,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.833333333,
116,CO-1420-3025,Foothills ES,04_campus upgrade,New outdoor classroom,,1,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Playground replacement (ages 2-5),,1,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Playground replacement (ages 5-12),,1,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Resurface asphalt,,,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Resurface concrete,,,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
116,CO-1420-3025,Foothills ES,05_Modernization,Modernize admin,,0.65,
116,CO-1420-3025,Foothills ES,05_Modernization,Modernize classrooms,,0.679388889,
116,CO-1420-3025,Foothills ES,05_Modernization,Modernize gym / assembly space,,0.477083333,
116,CO-1420-3025,Foothills ES,05_Modernization,Modernize kitchen,,,
116,CO-1420-3025,Foothills ES,05_Modernization,Modernize cafeteria,,0.6125,
116,CO-1420-3025,Foothills ES,05_Modernization,Modernize multipurpose room,,Does not apply,
116,CO-1420-3025,Foothills ES,05_Modernization,Heavily modernize restrooms,,1,
116,CO-1420-3025,Foothills ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
116,CO-1420-3025,Foothills ES,05_Modernization,Lightly modernize corridors,,0.4,
116,CO-1420-3025,Foothills ES,05_Modernization,Lightly modernize entry lobby,,0.75,
116,CO-1420-3025,Foothills ES,05_Modernization,Lightly modernize library/media center,,,
116,CO-1420-3025,Foothills ES,04_campus upgrade,Security package,,0.6375,
117,CO-1420-3216,Fremont ES,00_general,ADA compliance,,,
117,CO-1420-3216,Fremont ES,01_new construction,Demolition,,,
117,CO-1420-3216,Fremont ES,01_new construction,New construction ES,,,
117,CO-1420-3216,Fremont ES,01_new construction,New construction HS,,,
117,CO-1420-3216,Fremont ES,01_new construction,New construction K-8,,,
117,CO-1420-3216,Fremont ES,01_new construction,New construction MS,,,
117,CO-1420-3216,Fremont ES,01_new construction,New auditorium,,,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Add shade structure(s),,0,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Campus landscaping upgrade,,,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Parking lot expansion,,,
117,CO-1420-3216,Fremont ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Furniture upgrades,,0.333333333,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.775,
117,CO-1420-3216,Fremont ES,04_campus upgrade,New outdoor classroom,,1,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Playground replacement (ages 2-5),,0.25,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Playground replacement (ages 5-12),,0.25,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Resurface asphalt,,,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Resurface concrete,,,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
117,CO-1420-3216,Fremont ES,05_Modernization,Modernize admin,,0.783333333,
117,CO-1420-3216,Fremont ES,05_Modernization,Modernize classrooms,,0.611162014,
117,CO-1420-3216,Fremont ES,05_Modernization,Modernize gym / assembly space,,0.345833333,
117,CO-1420-3216,Fremont ES,05_Modernization,Modernize kitchen,,,
117,CO-1420-3216,Fremont ES,05_Modernization,Modernize cafeteria,,0,
117,CO-1420-3216,Fremont ES,05_Modernization,Modernize multipurpose room,,Does not apply,
117,CO-1420-3216,Fremont ES,05_Modernization,Heavily modernize restrooms,,0.333333333,
117,CO-1420-3216,Fremont ES,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,
117,CO-1420-3216,Fremont ES,05_Modernization,Lightly modernize corridors,,0,
117,CO-1420-3216,Fremont ES,05_Modernization,Lightly modernize entry lobby,,0.875,
117,CO-1420-3216,Fremont ES,05_Modernization,Lightly modernize library/media center,,,
117,CO-1420-3216,Fremont ES,04_campus upgrade,Security package,,0.694285714,
118,CO-1420-3536,Governor's Ranch ES,00_general,ADA compliance,,,
118,CO-1420-3536,Governor's Ranch ES,01_new construction,Demolition,,,
118,CO-1420-3536,Governor's Ranch ES,01_new construction,New construction ES,,,
118,CO-1420-3536,Governor's Ranch ES,01_new construction,New construction HS,,,
118,CO-1420-3536,Governor's Ranch ES,01_new construction,New construction K-8,,,
118,CO-1420-3536,Governor's Ranch ES,01_new construction,New construction MS,,,
118,CO-1420-3536,Governor's Ranch ES,01_new construction,New auditorium,,,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Add shade structure(s),,0,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Campus landscaping upgrade,,,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Parking lot expansion,,,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.7375,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Furniture upgrades,,0.45,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.775,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,New outdoor classroom,,0,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Playground replacement (ages 2-5),,0.5,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Playground replacement (ages 5-12),,0.5,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Resurface asphalt,,,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Resurface concrete,,,
118,CO-1420-3536,Governor's Ranch ES,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
118,CO-1420-3536,Governor's Ranch ES,05_Modernization,Modernize admin,,0.933333333,
