Jeffco Facility ID,Unique ID,Comment ID,School Name,Respondent Role,Category,Rating,Comment
158,CO-1420-8276,1580,Stober ES,School Leader,Teaching Space,3,"We would benefit from additional space for students, probably 1-2 more classrooms, as well as offices for staff members and more room for SAE. "
158,CO-1420-8276,1581,Stober ES,School Leader,Water Intrusion,2,"Gym ceiling leaks consistently as well as hallway and classrooms at times. "
158,CO-1420-8276,1582,Stober ES,School Leader,Outdoor Amenities,3,"Our playground equipment is old, cracking, and we probably need a new structure. "
158,CO-1420-8276,1583,Stober ES,School Leader,Overall Condition,4,
158,CO-1420-8276,1584,Stober ES,School Leader,Walkways,4,
158,CO-1420-8276,1585,Stober ES,School Leader,Safety & Security,3,"The exterior is not very well lit. There should be additional lighting added to the parking lot and areas on the property. "
159,CO-1420-8280,1586,Stony Creek ES,School Leader,HVAC,1,"We are one of the few schools in the district that does not have air conditioning.  We have a swamp cooler instead.  Many areas of the building can get extremely hot and therefore creating less than optimum learning conditions.  "
159,CO-1420-8280,1587,Stony Creek ES,School Leader,Interiors,3,"When we had our bond upgrades in 2022, they didn't have enough money to carpet the entire school.  There is still the old carpet in the music room, Instructional coach office, Principal office, and a couple of classrooms. The tile in the cafeteria is very old.  That was also in the original plan to upgrade but they ran out of money for that too."
159,CO-1420-8280,1588,Stony Creek ES,School Leader,Other Issues,,
159,CO-1420-8280,1589,Stony Creek ES,School Leader,Teaching Space,4,
159,CO-1420-8280,1590,Stony Creek ES,School Leader,Water Intrusion,4,
159,CO-1420-8280,1591,Stony Creek ES,School Leader,Outdoor Amenities,1,"We were told by facilities that we are one of the few schools that are in need of a playground in South Jeffco.  "
159,CO-1420-8280,1592,Stony Creek ES,School Leader,Overall Condition,3,Our bathrooms (adult and student) and teacher's lounge need to be updated.  It's frustrating going to other schools and seeing how their working and learning conditions are much better.  It is an equity issue!
159,CO-1420-8280,1593,Stony Creek ES,School Leader,Walkways,4,
159,CO-1420-8280,1594,Stony Creek ES,School Leader,Safety & Security,2,We have two exterior doors that do not click and completely close without being pulled shut. One is the exterior door to the kitchen and the other is the exterior gym door.
160,CO-1420-8300,1595,Stott ES,School Leader,HVAC,1,Several classrooms are very hot all year long. Classrooms S3 and W3 are the worst. PreK classrooms are freezing in winter.
160,CO-1420-8300,1596,Stott ES,School Leader,Interiors,4,
160,CO-1420-8300,1597,Stott ES,School Leader,Other Issues,,"We haven't had new furniture in a very long time. Everything we have is ripped, broken, or barely holding on. "
160,CO-1420-8300,1598,Stott ES,School Leader,Teaching Space,4,
160,CO-1420-8300,1599,Stott ES,School Leader,Water Intrusion,1,"Room N4 and principal's office leak every time it rains. Room N2, 141 and 139 have water that comes under the front wall when we get a heavy rain. Drains in the front lawn get clogged. Rooms W6 and W7 had water pouring down between the walls earlier this year. Work orders have been submitted for all of this. "
160,CO-1420-8300,1600,Stott ES,School Leader,Outdoor Amenities,2,"Soccer field is always dead. There are broken sprinkler lines that have never been repaired. Kickball field is not usable. The dirt is as hard as concrete. Blacktop hasn't been redone in the 10 years I have worked here. Very large cracks that are trip hazards. "
160,CO-1420-8300,1601,Stott ES,School Leader,Overall Condition,4,
160,CO-1420-8300,1602,Stott ES,School Leader,Walkways,3,"Primarily good. The drainage for the entire parking lot runs right through our crosswalk. This floods in bad weather and kids have to walk through shin deep water to get to the building. "
160,CO-1420-8300,1603,Stott ES,School Leader,Safety & Security,2,"The property is not fenced. It is a big lot, but we have a retention pond adjacent to the playground and no secure fencing. We routinely have people on the property during the school day who think it is a park."
216,CO-1420-8381,1604,Summit Ridge MS,School Leader,HVAC,3,Some rooms are very hot in the summer and very cold in the winter.
216,CO-1420-8381,1605,Summit Ridge MS,Facility Manager,HVAC,3,
216,CO-1420-8381,1606,Summit Ridge MS,Facility Manager,HVAC,3,inconsistent temps room to room
216,CO-1420-8381,1607,Summit Ridge MS,School Leader,Interiors,5,
216,CO-1420-8381,1608,Summit Ridge MS,Facility Manager,Interiors,5,
216,CO-1420-8381,1609,Summit Ridge MS,Facility Manager,Interiors,4,
216,CO-1420-8381,1610,Summit Ridge MS,School Leader,Other Issues,,"We need classroom tables and chairs (furniture). We have been on the list for years. "
216,CO-1420-8381,1611,Summit Ridge MS,Facility Manager,Other Issues,,We need new Furniture ours is very old and needs replaced.
216,CO-1420-8381,1612,Summit Ridge MS,Facility Manager,Other Issues,,Mainly concrete repairs that need to be done. I have work orders in.
216,CO-1420-8381,1613,Summit Ridge MS,School Leader,Teaching Space,5,
216,CO-1420-8381,1614,Summit Ridge MS,Facility Manager,Teaching Space,4,
216,CO-1420-8381,1615,Summit Ridge MS,Facility Manager,Teaching Space,5,
216,CO-1420-8381,1616,Summit Ridge MS,School Leader,Water Intrusion,1,
216,CO-1420-8381,1617,Summit Ridge MS,Facility Manager,Water Intrusion,4,
216,CO-1420-8381,1618,Summit Ridge MS,Facility Manager,Water Intrusion,4,
216,CO-1420-8381,1619,Summit Ridge MS,School Leader,Outdoor Amenities,3,"We have a football field and track, as well as a baseball diamond, but no additional amenities. We would love some playground equipment."
216,CO-1420-8381,1620,Summit Ridge MS,Facility Manager,Outdoor Amenities,4,
216,CO-1420-8381,1621,Summit Ridge MS,Facility Manager,Outdoor Amenities,5,
216,CO-1420-8381,1622,Summit Ridge MS,School Leader,Overall Condition,5,
216,CO-1420-8381,1623,Summit Ridge MS,Facility Manager,Overall Condition,4,
216,CO-1420-8381,1624,Summit Ridge MS,Facility Manager,Overall Condition,5,
216,CO-1420-8381,1625,Summit Ridge MS,School Leader,Walkways,5,
216,CO-1420-8381,1626,Summit Ridge MS,Facility Manager,Walkways,2,There is alot of broken concrete around the building mostly in the back
216,CO-1420-8381,1627,Summit Ridge MS,Facility Manager,Walkways,2,Lots of broken and heaving concrete around the building... safety hazard.
216,CO-1420-8381,1628,Summit Ridge MS,School Leader,Safety & Security,4,
216,CO-1420-8381,1629,Summit Ridge MS,Facility Manager,Safety & Security,5,
216,CO-1420-8381,1630,Summit Ridge MS,Facility Manager,Safety & Security,5,
161,CO-1420-8432,1631,Swanson ES,School Leader,HVAC,2,"This is very inconsistent in the building. Some parts of the building/classrooms are very hot when they shouldn't be and others are much colder than they should be. My FM has put in work orders for this issue and we have not gotten the situation resolved. "
161,CO-1420-8432,1632,Swanson ES,School Leader,Interiors,4,
161,CO-1420-8432,1633,Swanson ES,School Leader,Other Issues,,"Our main entry has a rocky square where a tree once lived, but is now a place where there is nothing. It is slighlty above an eyesore. "
161,CO-1420-8432,1634,Swanson ES,School Leader,Teaching Space,5,
161,CO-1420-8432,1635,Swanson ES,School Leader,Water Intrusion,4,
161,CO-1420-8432,1636,Swanson ES,School Leader,Outdoor Amenities,2,"The playground areas are in good condition. The blacktops however are in desperate need of resurfacing. I have inquired about this multiple times and have been told there are no funds to do this. The one on the east side of the property collects water. The play field has some grass, but many weeds. "
161,CO-1420-8432,1637,Swanson ES,School Leader,Overall Condition,4,"My building is old. There are "
161,CO-1420-8432,1638,Swanson ES,School Leader,Walkways,4,
161,CO-1420-8432,1639,Swanson ES,School Leader,Safety & Security,3,"Mostly. We have an alcove on the west side of our building that is a place people camp out in, grafitti our building, urinate, and leave their trash. This has felt like a safety issue this spring and has been reported as such. Having this area gated off would increase our safety entering and exiting the building on this side. This is also near the entrance our before and after care uses daily."
511,CO-1420-8856,1640,Three Creeks K-8,School Leader,HVAC,1,"The system seems to be very inconsistent depending on where you are in the building. There has been discoveries over time that some vents weren't even hooked into the system at all. Some rooms average 70+ degrees whiles others are low 60's. South facing second floor rooms are always much hotter due to sun exposure and we are unable to individually adjust those spaces to compensate, so we run a bunch a fans to attempt to cool those rooms."
511,CO-1420-8856,1641,Three Creeks K-8,Facility Manager,HVAC,1,
511,CO-1420-8856,1642,Three Creeks K-8,Facility Manager,HVAC,2,
511,CO-1420-8856,1643,Three Creeks K-8,School Leader,Interiors,1,"The original contractor did not prime the walls prior to painting them just 8 years ago when the building was built. That means that any tape, command strip, staple, etc. that is used pulls the paint right all the walls! All hallways and classrooms look MUCH older than 8 years and are ALL in need of dry wall and paint repair which is quite sad. There are several places on the flooring that there are cracks in the polished concerte hallways. There are several rooms with significant cracks in the walls from shifting or settlement."
511,CO-1420-8856,1644,Three Creeks K-8,Facility Manager,Interiors,2,
511,CO-1420-8856,1645,Three Creeks K-8,Facility Manager,Interiors,2,"my walls never got premiered when school open and the concrete flooring never got the floor finish primer so there no point to buffing them to shine. I have lots of rooms with cracks in classroom walls and parts of the floor cracks all the way down "
511,CO-1420-8856,1646,Three Creeks K-8,School Leader,Other Issues,,"Not sure if this is the avenue for this feedback but the contractor, JCM - Cory Jackson, does low quality work and is over priced. I have been quoted work from him at two different schools, been dissatisfied with the work and outcome, the price is higher than if we were to bid it out. I am told by David Curnow that jobs less than 25K don't need to get 3 bids and that JCM has done work with Jeffco for 20+ years. Being married to someone in the field, I think it's time Jeffco looked at those practices because when a school is funding something like a simple outlet costing 2K to install when the work including labor should be a fraction of that, it's a problem. Many departments of facilities are amazing and want to truly help schools do what they can, but it feels like construction isn't one of them."
511,CO-1420-8856,1647,Three Creeks K-8,Facility Manager,Other Issues,,"HVAC never works right either too hot or too cold to small classrooms and bulky furniture does not fit the classrooms open field just sitting around. Buslanes too small for drop off pick up need another gym for I have 4 gym teachers one gym. no storage anywhere need bigger tractor shed fire alarm panel always beep even when it work right cracks in floors walls etc. no primer on walls so paint tears off  big cracks in floors in main hallway cafe. the school is only  8 years old lookd like it 100 years old "
511,CO-1420-8856,1648,Three Creeks K-8,Facility Manager,Other Issues,,"I have a bad sewer or odor smell and maintained people and environmental services can finger it out. It is always when cold or damp in mornings. I always get put water down drains and no answer's. It been this way for three years    "
511,CO-1420-8856,1649,Three Creeks K-8,School Leader,Teaching Space,2,"We are making do! Last summer there were three walls built to make new spaces for 'tiny' classrooms. We are watching enrollment and adjusting to stay within the space we have. 
Having only 1 gym for over 1,000 students and running 3 PE classes at a time is a safety concern and challenge. 
Having a cafeteria that is also the theater stage/classroom is a challenge for scheduling and productions or assemblies.
We have two art rooms for three art classes and therefore one of the art classes is taught from what was once a storage space, which isn't equitable."
511,CO-1420-8856,1650,Three Creeks K-8,Facility Manager,Teaching Space,2,
511,CO-1420-8856,1651,Three Creeks K-8,Facility Manager,Teaching Space,3,"some rooms feel small with cabinets and bulky furniture and very cramped "
511,CO-1420-8856,1652,Three Creeks K-8,School Leader,Water Intrusion,3,"There are some water leaks and pooling water at enterance areas. In the front of the building, not right at the door, the gravel space is sunken and water pools there become an ice fall risk. At the back outside cafeteria door, the concert is sunken and water pools there right at the doorway - it gets tracked in and also becomes an ice fall risk in winter months. There is water damage to ceiling tiles from leaks in the offices (101R, 101Q, 101N, 101M), water damage from a leak down the hallway wall and on ceiling tiles on the second floor in Boulder Creek outside rms 204 and 210 and ceiling tiles outside rm 207, water damage from a leak down the hallway wall and on ceiling tiles on the second floor in Coal Creek outside rm 222 - this leak has peeled all paint from the wall, water damage from a leak in large spaces of the hallway along the second floor Clear Creek outside rm 234 and all along rm 238 and at the doorway of 236. Additionally the following rooms have damage to ceiling tiles from water damage - Rm 234 (large space near windows), Rm 238, Rm 232A, Rm 223, Rm 214."
511,CO-1420-8856,1653,Three Creeks K-8,Facility Manager,Water Intrusion,4,
511,CO-1420-8856,1654,Three Creeks K-8,Facility Manager,Water Intrusion,3,
511,CO-1420-8856,1655,Three Creeks K-8,School Leader,Outdoor Amenities,4,
511,CO-1420-8856,1656,Three Creeks K-8,Facility Manager,Outdoor Amenities,2,
511,CO-1420-8856,1657,Three Creeks K-8,Facility Manager,Outdoor Amenities,3,"feels small play grounds and courts for a K-8 "
511,CO-1420-8856,1658,Three Creeks K-8,School Leader,Overall Condition,2,"The building is big, beautiful and fairly new. It seems like the quality of materials used to build and upkeep/care is low and therefore it is in need of a lot of work on the inside."
511,CO-1420-8856,1659,Three Creeks K-8,Facility Manager,Overall Condition,3,
511,CO-1420-8856,1660,Three Creeks K-8,Facility Manager,Overall Condition,2,"It needs work on hvac unit walls and floors "
511,CO-1420-8856,1661,Three Creeks K-8,School Leader,Walkways,4,
511,CO-1420-8856,1662,Three Creeks K-8,Facility Manager,Walkways,2,
511,CO-1420-8856,1663,Three Creeks K-8,Facility Manager,Walkways,3,"They seem to be in good shape "
511,CO-1420-8856,1664,Three Creeks K-8,School Leader,Safety & Security,1,"I do not have a secure vestibule. I have a vestibule and the ability to lock the door to the office and double doors to the hallway, but there is no receiving window, there is no magnetic release door and therefore we have to go open the locked door for each visitor, letting them into our office before we can check their ID through Raptor and vet their purpose for being in our building - at this point they have already gained access to our building. I have brought this up and was assured that this summer (currently happening) I would get a secure vestibule, but that is not the case. 
We have some fencing that was purchased by PTO, but a large portion of our playground is open to the field adjacent to our property (also owned by Jeffco).
Lighting is adequate. Cameras have been added to over time but there remain a couple of blind spots to correct."
511,CO-1420-8856,1665,Three Creeks K-8,Facility Manager,Safety & Security,1,
511,CO-1420-8856,1666,Three Creeks K-8,Facility Manager,Safety & Security,2,
963,CO-1420-8793,1667,Two Roads - Arvada,Facility Manager,HVAC,5,
963,CO-1420-8793,1668,Two Roads - Arvada,Facility Manager,Interiors,3,
963,CO-1420-8793,1669,Two Roads - Arvada,Facility Manager,Other Issues,,no
963,CO-1420-8793,1670,Two Roads - Arvada,Facility Manager,Teaching Space,4,
963,CO-1420-8793,1671,Two Roads - Arvada,Facility Manager,Water Intrusion,5,
963,CO-1420-8793,1672,Two Roads - Arvada,Facility Manager,Outdoor Amenities,4,
963,CO-1420-8793,1673,Two Roads - Arvada,Facility Manager,Overall Condition,4,
963,CO-1420-8793,1674,Two Roads - Arvada,Facility Manager,Walkways,4,
963,CO-1420-8793,1675,Two Roads - Arvada,Facility Manager,Safety & Security,4,
162,CO-1420-9008,1676,Ute Meadows ES,Facility Manager,HVAC,2,"Our cooling and heating system is outdated. Maintenance on our current systems seems to be an issue because of how old it is, i.e, parts are not available/expensive, hard to come by. "
162,CO-1420-9008,1677,Ute Meadows ES,Facility Manager,Interiors,1,"The carpet needs to be updated; it is old and gross. The corners come up, and are being ripped by the students with nothing to replace it with. Our tile in the cafeteria, LMC workroom, art room, kdg, and bathrooms are disgusting. We need it updated like other schools have had. Our tile is original to the building and is now yellow, even with keeping up with the proper maintenance. "
162,CO-1420-9008,1678,Ute Meadows ES,Facility Manager,Other Issues,,"I�۪ve put in a lot of effort to improve the appearance of our school through cosmetic upgrades, painting classrooms, the gym, and cafeteria, resealing the blacktop, and planting flowers, all in an attempt to make the school look presentable. But the truth is, these are surface-level fixes. What our building really needs is substantial investment: new carpeting, reliable heating and cooling systems, upgraded fencing, and improved exterior lighting. We are barely getting semi new furniture this year after 37 years.
"
162,CO-1420-9008,1679,Ute Meadows ES,Facility Manager,Teaching Space,4,
162,CO-1420-9008,1680,Ute Meadows ES,Facility Manager,Water Intrusion,3,"Water often seeps in under the worn door sweeps. "
162,CO-1420-9008,1681,Ute Meadows ES,Facility Manager,Outdoor Amenities,1,
162,CO-1420-9008,1682,Ute Meadows ES,Facility Manager,Overall Condition,1,"I�۪ve put in a lot of effort to improve the appearance of our school through cosmetic upgrades, painting classrooms, the gym, and cafeteria, resealing the blacktop, and planting flowers, all in an attempt to make the school look presentable. But the truth is, these are surface-level fixes. What our building really needs is substantial investment: new carpeting, reliable heating and cooling systems, upgraded fencing, and improved exterior lighting. We are barely getting semi new furniture this year after 37 years.

Our facility is outdated, and it's clear to anyone who walks through it. What�۪s even more disheartening is seeing other schools receive full renovations and major improvements while we continue to be overlooked. This imbalance doesn�۪t reflect the message of equality and equity that�۪s often preached within the district. Our students and staff deserve better, not just to look good on the outside, but to function safely and comfortably on the inside as well."
162,CO-1420-9008,1683,Ute Meadows ES,Facility Manager,Walkways,1,
162,CO-1420-9008,1684,Ute Meadows ES,Facility Manager,Safety & Security,1,
163,CO-1420-9052,1685,Van Arsdale ES,School Leader,HVAC,2,"There are areas of the building that get incredibly hot or stay cold in the winter. "
163,CO-1420-9052,1686,Van Arsdale ES,Facility Manager,HVAC,5,
163,CO-1420-9052,1687,Van Arsdale ES,School Leader,Interiors,3,We have carpet in classrooms that is getting old.
163,CO-1420-9052,1688,Van Arsdale ES,Facility Manager,Interiors,1,Tiles are cracked and not leveled in cafeteria. The carpets in the building are original. The walls need to be painted and corners need to be replaced.
163,CO-1420-9052,1689,Van Arsdale ES,School Leader,Other Issues,,
163,CO-1420-9052,1690,Van Arsdale ES,Facility Manager,Other Issues,,"The building paint is original in classrooms and hallways. "
163,CO-1420-9052,1691,Van Arsdale ES,School Leader,Teaching Space,5,
163,CO-1420-9052,1692,Van Arsdale ES,Facility Manager,Teaching Space,4,
163,CO-1420-9052,1693,Van Arsdale ES,School Leader,Water Intrusion,4,
163,CO-1420-9052,1694,Van Arsdale ES,Facility Manager,Water Intrusion,5,
163,CO-1420-9052,1695,Van Arsdale ES,School Leader,Outdoor Amenities,3,The blacktop has huge cracks and is becoming unsafe
163,CO-1420-9052,1696,Van Arsdale ES,Facility Manager,Outdoor Amenities,4,
163,CO-1420-9052,1697,Van Arsdale ES,School Leader,Overall Condition,4,
163,CO-1420-9052,1698,Van Arsdale ES,Facility Manager,Overall Condition,5,
163,CO-1420-9052,1699,Van Arsdale ES,School Leader,Walkways,5,
163,CO-1420-9052,1700,Van Arsdale ES,Facility Manager,Walkways,2,"Walkway near the preschool playground is a severe trip hazard and I believe that its due to the root of a tree. "
163,CO-1420-9052,1701,Van Arsdale ES,School Leader,Safety & Security,2,"It is incredibly dark near the front walkways in the evening. "
163,CO-1420-9052,1702,Van Arsdale ES,Facility Manager,Safety & Security,5,
164,CO-1420-9058,1703,Vanderhoof ES,School Leader,HVAC,2,We have issues every year in different parts of the building with extreme heat and freezing. It is all over the building.
164,CO-1420-9058,1704,Vanderhoof ES,Facility Manager,HVAC,3,"Our Cafeteria don't cool down completely.   During lunch it gets extremely hot in there.   We have 3 Temps with window air conditioning.   Every year teachers request and extra air condition unit.  Our school don't have the budget for such items. "
164,CO-1420-9058,1705,Vanderhoof ES,School Leader,Interiors,3,"most are holding up since construction, the artroom continues to have problems on the floor."
164,CO-1420-9058,1706,Vanderhoof ES,Facility Manager,Interiors,4,
164,CO-1420-9058,1707,Vanderhoof ES,School Leader,Other Issues,,not at this time
164,CO-1420-9058,1708,Vanderhoof ES,Facility Manager,Other Issues,,
164,CO-1420-9058,1709,Vanderhoof ES,School Leader,Teaching Space,3,Now we do.
164,CO-1420-9058,1710,Vanderhoof ES,Facility Manager,Teaching Space,2,"
SAE, Music and Orchestra are in the Cafeteria.   We have 40 Cafeteria tables.  Makes for a very tight spot.  "
164,CO-1420-9058,1711,Vanderhoof ES,School Leader,Water Intrusion,3,Depends on weather and pipes. We had leaking on the west side of the school last year after the spring rain storm.
164,CO-1420-9058,1712,Vanderhoof ES,Facility Manager,Water Intrusion,5,
164,CO-1420-9058,1713,Vanderhoof ES,School Leader,Outdoor Amenities,2,We need filler and I have requested support with our basketball hoops but haven't heard back. Our PTA has raised money to replace old hoops and put in new ones. But no response since we submitted the work ticket in the spring last year.
164,CO-1420-9058,1714,Vanderhoof ES,Facility Manager,Outdoor Amenities,4,
164,CO-1420-9058,1715,Vanderhoof ES,School Leader,Overall Condition,4,
164,CO-1420-9058,1716,Vanderhoof ES,Facility Manager,Overall Condition,5,
164,CO-1420-9058,1717,Vanderhoof ES,School Leader,Walkways,5,
164,CO-1420-9058,1718,Vanderhoof ES,Facility Manager,Walkways,5,
164,CO-1420-9058,1719,Vanderhoof ES,School Leader,Safety & Security,1,"We need more fencing, our school is open to the parking lot and public park as well as the street."
164,CO-1420-9058,1720,Vanderhoof ES,Facility Manager,Safety & Security,4,
165,CO-1420-9232,1721,Warder ES,School Leader,HVAC,4,
165,CO-1420-9232,1722,Warder ES,Facility Manager,HVAC,3,
165,CO-1420-9232,1723,Warder ES,School Leader,Interiors,3,"Need painting of trim complete- we recently paid for carpet out of SBB, gym floor and other tile areas have problems"
165,CO-1420-9232,1724,Warder ES,Facility Manager,Interiors,3,"My clinic  my art room pre school closet floors all have glue coming up "
165,CO-1420-9232,1725,Warder ES,School Leader,Other Issues,,"My parking lot needs to be slightly modified to ensure enough space. There has been lack of communication within the facilities department about this. It was supposed to be restriped this summer, however, the crew came and restriped without the changes previously agreed upon. We are still waiting on the work from the Arvada Aquatics center to be completed as well. "
165,CO-1420-9232,1726,Warder ES,Facility Manager,Other Issues,,
165,CO-1420-9232,1727,Warder ES,School Leader,Teaching Space,2,We are currently maxed out for space with our current number of students with the addition of PK. We need more students to be sustainable from an SBB perspective.
165,CO-1420-9232,1728,Warder ES,Facility Manager,Teaching Space,3,There is not enough space for people to park
165,CO-1420-9232,1729,Warder ES,School Leader,Water Intrusion,4,
165,CO-1420-9232,1730,Warder ES,Facility Manager,Water Intrusion,4,
165,CO-1420-9232,1731,Warder ES,School Leader,Outdoor Amenities,3,"We need to secure funding to install playpit/drainage in order to install swings from the Arvada Pool Center. "
165,CO-1420-9232,1732,Warder ES,Facility Manager,Outdoor Amenities,4,
165,CO-1420-9232,1733,Warder ES,School Leader,Overall Condition,4,
165,CO-1420-9232,1734,Warder ES,Facility Manager,Overall Condition,4,
165,CO-1420-9232,1735,Warder ES,School Leader,Walkways,4,
165,CO-1420-9232,1736,Warder ES,Facility Manager,Walkways,4,
165,CO-1420-9232,1737,Warder ES,School Leader,Safety & Security,3,"Fencing around playground and property is incomplete at this time. "
165,CO-1420-9232,1738,Warder ES,Facility Manager,Safety & Security,3,
401,CO-1420-9234,1739,Warren Tech Central,School Leader,HVAC,1,"The HVAC system was designed to support buildings built in 1973.  Concerned that flow is not addressed correctly, does not adequately cover classroom areas.  In addition, advanced programs such as precision machining, engineering, 3D printing require additional venting for specific machinery.  "
401,CO-1420-9234,1740,Warren Tech Central,School Leader,HVAC,2,"It's hit or miss, but Building A gets insanely hot on summer afternoons.  We paid for a wall to increase student capacity in welding but couldn't afford the HVAC or power.  Please send money."
401,CO-1420-9234,1741,Warren Tech Central,School Leader,Interiors,1,"We were supposed to complete a remodel from the 2018 Bond, however, asbestos abatement limited to completion of the building.  In addition, the LVT that was placed in the building in the summer of 2024 is already lifting up in areas.  So the carpeted areas of the building consist of tile floor that probably requires asbestos abatement.  The issue that came up last summer is that some of the tile had been incapsulated with glue instead of proper abatement.  In addition, the flooring in the cosmetology area, does not meet industry standards.  Walls are in need of repair and updated painting.  In addition, all restrooms on this campus including building a, b, c and d, need upgrading"
401,CO-1420-9234,1742,Warren Tech Central,School Leader,Interiors,2,"We need new carpet and flooring.  It was a part of the last bond, but didn't happen.  Our building is over 50 years old"
401,CO-1420-9234,1743,Warren Tech Central,School Leader,Other Issues,,"Electrical panels could be evaluated for power so we know what is available for the programming we have.  Our Facilities team would probably say they have a good understanding which I believe they do, but we should evaluate the Skilled Trades programming as well as the Engineering, Advanced Printing and Graphic Design programs to see what equipment is in use and what needs may be coming down the pipeline in the next five years.  In addition, the Cosmetology program is in need fixing the power in their programs.  "
401,CO-1420-9234,1744,Warren Tech Central,School Leader,Other Issues,,"We would love to do a walk-through of our program spaces and equipment.  We need HVAC and electrical on the new wall in welding.  Also, many of our machines are beyond life expectancy.  "
401,CO-1420-9234,1745,Warren Tech Central,School Leader,Teaching Space,3,"Because of the unique programming at Warren Tech, many spaces, such as Auto Tech, have long been outside of industry standards.  Bays for auto programs should allow a vehicle to be pulled from its space.  In addition, many of the HVAC requirements for the types of materials in the precision machining program, engineering program, and advanced printing programs do not allow for upgraded machinery needed to teach these programs."
401,CO-1420-9234,1746,Warren Tech Central,School Leader,Teaching Space,4,
401,CO-1420-9234,1747,Warren Tech Central,School Leader,Water Intrusion,3,"We do not specifically have water intrusion, but we do have programs that are in need of better systems for waste water - Culinary and our auto programs"
401,CO-1420-9234,1748,Warren Tech Central,School Leader,Water Intrusion,4,
401,CO-1420-9234,1749,Warren Tech Central,School Leader,Outdoor Amenities,3,"The exterior of the building is in good condition but could use some attention to awnings, sidewalk repair, and deferred maintenance.  We had an employee injured this winter due to the lack of awnings on exterior doors.  Need updated sprinkler and irrigation for grass."
401,CO-1420-9234,1750,Warren Tech Central,School Leader,Outdoor Amenities,4,
401,CO-1420-9234,1751,Warren Tech Central,School Leader,Overall Condition,3,"With some additional attention to the HVAC and the possible completion of the flooring/lighting that was cancelled due to the cost of asbestos abatement, we could be at an ok space for a number of years to follow.  "
401,CO-1420-9234,1752,Warren Tech Central,School Leader,Overall Condition,4,
401,CO-1420-9234,1753,Warren Tech Central,School Leader,Walkways,4,
401,CO-1420-9234,1754,Warren Tech Central,School Leader,Walkways,3,addressed in previous question
401,CO-1420-9234,1755,Warren Tech Central,School Leader,Safety & Security,2,There is a need for better lighting and cameras around the building.  The angles of some cameras are inadequate to cover the amount of space for our building
401,CO-1420-9234,1756,Warren Tech Central,School Leader,Safety & Security,4,
402,CO-1420-9245,1757,Warren Tech North,School Leader,HVAC,3,"In the main office area, temperatures in offices are very different. Adjustments to cool one office to a reasonable temperature can make offices around it unbearably hot. A District HVAC tech came out and identified a problem with air circulation/sourcing last year, but the problem has not been addressed."
402,CO-1420-9245,1758,Warren Tech North,School Leader,Interiors,3,"Warren Tech North is an aging building, and the FM and his crew take good care of our spaces. Carpet and tile in some classrooms, offices, and other areas are quite worn. Many classroom walls are damaged from years of use."
402,CO-1420-9245,1759,Warren Tech North,School Leader,Other Issues,,"The FM and his crew at Arvada West High School do an excellent job of caring for our small Warren Tech campus that sits on AWest property. "
402,CO-1420-9245,1760,Warren Tech North,School Leader,Teaching Space,4,
402,CO-1420-9245,1761,Warren Tech North,School Leader,Water Intrusion,4,
402,CO-1420-9245,1762,Warren Tech North,School Leader,Outdoor Amenities,2,"Two playgrounds were built on the Warren Tech North site to support a preschool program that was subsequently moved to a preschool center. One playground is in good shape and used by the community. The other playground has been scavenged by the district (and individual schools) for equipment, leaving the fence in disrepair and the ground area a mishmash of concrete foundation and sidewalk, grass, and mulch. This area should be restored by the District to its original condition. "
402,CO-1420-9245,1763,Warren Tech North,School Leader,Overall Condition,3,"We have frequent power surge issues and, in the past year, we have had several electrical issues, especially with lighting in classrooms and the main hallway. The lighting issues have been fixed, but I am concerned that there is an underlying electrical problem that hasn't been identified yet."
402,CO-1420-9245,1764,Warren Tech North,School Leader,Walkways,2,"Exterior walkways between parking lot and the main entrance to the building are inadequately lit, creating a hazard for students, families, staff, and industry partners who attend evening events at Warren Tech North."
402,CO-1420-9245,1765,Warren Tech North,School Leader,Safety & Security,2,"No exterior lighting on sidewalk and stairs between the building and parking lot. Evening events present a hazard for staff, students, families, and visitors due to inadequate lighting on the front walkways."
403,CO-1420-1001,1766,Warren Tech South,School Leader,HVAC,3,"Aircraft hangar, which functions as a classroom area, did not have any AC installed during construction, so it's very hot in August and September.  Overall HVAC unit usually breaks down at least once a year in the winter.  Otherwise, things work fine."
403,CO-1420-1001,1767,Warren Tech South,School Leader,Interiors,4,
403,CO-1420-1001,1768,Warren Tech South,School Leader,Other Issues,,
403,CO-1420-1001,1769,Warren Tech South,School Leader,Teaching Space,4,
403,CO-1420-1001,1770,Warren Tech South,School Leader,Water Intrusion,4,
403,CO-1420-1001,1771,Warren Tech South,School Leader,Outdoor Amenities,5,
403,CO-1420-1001,1772,Warren Tech South,School Leader,Overall Condition,4,
403,CO-1420-1001,1773,Warren Tech South,School Leader,Walkways,5,
403,CO-1420-1001,1774,Warren Tech South,School Leader,Safety & Security,5,
217,CO-1420-9299,1775,Wayne Carle MS,School Leader,HVAC,3,
217,CO-1420-9299,1776,Wayne Carle MS,Facility Manager,HVAC,4,
217,CO-1420-9299,1777,Wayne Carle MS,School Leader,Interiors,4,
217,CO-1420-9299,1778,Wayne Carle MS,Facility Manager,Interiors,4,
